movie_id,title,release_year,runtime,genre
661,Lawrence of Arabia,1962.0,218,adventure
662,The Parent Trap,1998.0,128,adventure
663,Riddick,2013.0,119,adventure
664,28 Weeks Later,2007.0,100,adventure
665,Stargate,1994.0,116,adventure
666,Cloudy with a Chance of Meatballs,2009.0,90,adventure
667,The Tomorrow War,2021.0,138,adventure
668,"Crouching Tiger, Hidden Dragon",2000.0,120,adventure
669,The Last of the Mohicans,1992.0,112,adventure
670,Holes,2003.0,117,adventure
671,Lightyear,2022.0,105,adventure
672,Alice in Wonderland,2010.0,108,adventure
673,X-Men: Apocalypse,2016.0,144,adventure
674,Men in Black 3,2012.0,106,adventure
675,Spider-Man 3,2007.0,139,adventure
676,War,2019.0,154,adventure
677,Robin Hood: Men in Tights,1993.0,104,adventure
678,Valerian and the City of a Thousand Planets,2017.0,136,adventure
679,Zoom,2006.0,83,adventure
680,Game Night,2018.0,100,adventure
681,Spaceballs,1987.0,96,adventure
682,Indiana Jones and the Kingdom of the Crystal Skull,2008.0,122,adventure
683,Captain America: The Winter Soldier,2014.0,136,adventure
684,Deep Blue Sea,1999.0,105,adventure
685,Trolls,2016.0,92,adventure
686,Night at the Museum,2006.0,108,adventure
687,Sherlock Holmes,2009.0,128,adventure
688,First Blood,1982.0,93,adventure
689,Fantastic Beasts: The Crimes of Grindelwald,2018.0,134,adventure
690,Sausage Party,2016.0,89,adventure
691,Superman,1978.0,143,adventure
692,Aladdin,1992.0,90,adventure
693,Jumanji,1995.0,104,adventure
694,Spider-Man: Far from Home,2019.0,129,adventure
695,Pirates of the Caribbean: Dead Man's Chest,2006.0,151,adventure
696,The Green Knight,2021.0,130,adventure
697,The Mummy,2017.0,110,adventure
698,San Andreas,2015.0,114,adventure
699,Toy Story 3,2010.0,103,adventure
700,Miss Willoughby and the Haunted Bookshop,2021.0,90,adventure
701,The Amazing Spider-Man,2012.0,136,adventure
702,Legend,1985.0,94,adventure
703,King Kong,2005.0,187,adventure
704,Incredibles 2,2018.0,118,adventure
705,Jumanji: The Next Level,2019.0,123,adventure
706,The Greatest Beer Run Ever,2022.0,126,adventure
707,Thelma & Louise,1991.0,130,adventure
708,Mulan,1998.0,87,adventure
709,Star Wars: Episode II - Attack of the Clones,2002.0,142,adventure
710,Chef,2014.0,114,adventure
711,Venom,2018.0,112,adventure
712,Star Trek Beyond,2016.0,122,adventure
713,Gods of Egypt,2016.0,127,adventure
714,Cinderella,2015.0,105,adventure
715,The Hunt for Red October,1990.0,135,adventure
716,The Beach,2000.0,119,adventure
717,Masters of the Universe,1987.0,106,adventure
718,Escape Room,2019.0,99,adventure
719,Charlie's Angels,2019.0,118,adventure
720,The Magnificent Seven,1960.0,128,adventure
721,Mission: Impossible II,2000.0,123,adventure
722,The Descent,2005.0,99,adventure
723,Logan's Run,1976.0,119,adventure
724,Escape from New York,1981.0,99,adventure
725,Mulan,2020.0,115,adventure
726,X-Men: Dark Phoenix,2019.0,113,adventure
727,The World Is Not Enough,1999.0,128,adventure
728,King Arthur: Legend of the Sword,2017.0,126,adventure
729,Life of Pi,2012.0,127,adventure
730,Despicable Me,2010.0,95,adventure
731,The Count of Monte Cristo,2002.0,131,adventure
732,Men in Black II,2002.0,88,adventure
733,The Lego Movie,2014.0,100,adventure
734,Raya and the Last Dragon,2021.0,107,adventure
735,The Incredible Hulk,2008.0,112,adventure
736,Smokey and the Bandit,1977.0,96,adventure
737,The Mask of Zorro,1998.0,136,adventure
738,Jungle Cruise,2021.0,127,adventure
739,The Book of Eli,2010.0,118,adventure
740,Master and Commander: The Far Side of the World,2003.0,138,adventure
741,Pirates of the Caribbean: On Stranger Tides,2011.0,136,adventure
742,A Bug's Life,1998.0,95,adventure
743,The Magnificent Seven,2016.0,132,adventure
744,Luck,2022.0,105,adventure
745,Now You See Me 2,2016.0,129,adventure
746,The Twilight Saga: Breaking Dawn - Part 2,2012.0,115,adventure
747,Suzume,2022.0,122,adventure
748,Transformers: Age of Extinction,2014.0,165,adventure
749,Frozen II,2019.0,103,adventure
750,Pacific Rim,2013.0,131,adventure
751,Ice Age,2002.0,81,adventure
752,The Mummy: Tomb of the Dragon Emperor,2008.0,112,adventure
753,Highlander,1986.0,116,adventure
754,Bumblebee,2018.0,114,adventure
755,Puss in Boots: The Last Wish,2022.0,102,animation
756,The Super Mario Bros. Movie,2023.0,92,animation
757,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,2023.0,110,animation
758,Guillermo del Toro's Pinocchio,2022.0,117,animation
759,"Lyle, Lyle, Crocodile",2022.0,106,animation
760,The Lion King,2019.0,118,animation
761,Marcel the Shell with Shoes On,2021.0,90,animation
762,Encanto,2021.0,102,animation
763,Sing 2,2021.0,110,animation
764,Mummies,2023.0,88,animation
765,Puss in Boots,2011.0,90,animation
766,Spider-Man: Into the Spider-Verse,2018.0,117,animation
767,The Lion King,1994.0,88,animation
768,Strange World,2022.0,102,animation
769,Cars,2006.0,117,animation
770,The Bad Guys,2022.0,100,animation
771,Spirited Away,2001.0,125,animation
772,Turning Red,2022.0,100,animation
773,Ratatouille,2007.0,111,animation
774,Minions: The Rise of Gru,2022.0,87,animation
775,The Sea Beast,2022.0,115,animation
776,Zootopia,2016.0,108,animation
777,Moana,2016.0,107,animation
778,Shrek,2001.0,90,animation
779,Sing,2016.0,108,animation
780,Toy Story,1995.0,81,animation
781,Suzume,2022.0,122,animation
782,Frozen,2013.0,102,animation
783,Howl's Moving Castle,2004.0,119,animation
784,Inside Out,2015.0,95,animation
785,Your Name.,2016.0,106,animation
786,Coco,2017.0,105,animation
787,How to Train Your Dragon,2010.0,98,animation
788,Kung Fu Panda,2008.0,92,animation
789,Finding Nemo,2003.0,100,animation
790,Tangled,2010.0,100,animation
791,Hercules,1997.0,93,animation
792,The Amazing Maurice,2022.0,93,animation
793,Disenchanted,2022.0,119,animation
794,"Monsters, Inc.",2001.0,92,animation
795,WALL·E,2008.0,98,animation
796,The Incredibles,2004.0,115,animation
797,Up,2009.0,96,animation
798,A Bug's Life,1998.0,95,animation
799,DC League of Super-Pets,2022.0,105,animation
800,Beauty and the Beast,1991.0,84,animation
801,Shrek 2,2004.0,93,animation
802,Fantastic Mr. Fox,2009.0,87,animation
803,The Little Mermaid,1989.0,83,animation
804,Aladdin,1992.0,90,animation
805,Trolls,2016.0,92,animation
806,Soul,2020.0,100,animation
807,The Princess and the Frog,2009.0,97,animation
808,Grave of the Fireflies,1988.0,89,animation
809,Despicable Me,2010.0,95,animation
810,Toy Story 3,2010.0,103,animation
811,Lightyear,2022.0,105,animation
812,Enchanted,2007.0,107,animation
813,Toy Story 4,2019.0,100,animation
814,Princess Mononoke,1997.0,134,animation
815,The Lego Movie,2014.0,100,animation
816,Elemental,2023.0,93,animation
817,Legion of Super-Heroes,2023.0,83,animation
818,"South Park: Bigger, Longer & Uncut",1999.0,81,animation
819,Luca,2021.0,95,animation
820,Perfect Blue,1997.0,81,animation
821,Mulan,1998.0,87,animation
822,Raya and the Last Dragon,2021.0,107,animation
823,Ice Age,2002.0,81,animation
824,Lilo & Stitch,2002.0,85,animation
825,Demon Slayer the Movie: Mugen Train,2020.0,117,animation
826,Coraline,2009.0,100,animation
827,Rio,2011.0,96,animation
828,The Prince of Egypt,1998.0,99,animation
829,Peter Pan,1953.0,77,animation
830,Brave,2012.0,93,animation
831,Spirit: Stallion of the Cimarron,2002.0,83,animation
832,Luck,2022.0,105,animation
833,Madagascar,2005.0,86,animation
834,The Mitchells vs the Machines,2021.0,114,animation
835,The Lorax,2012.0,86,animation
836,Rango,2011.0,107,animation
837,Wreck-It Ralph,2012.0,101,animation
838,Incredibles 2,2018.0,118,animation
839,How to Train Your Dragon: The Hidden World,2019.0,104,animation
840,Frozen II,2019.0,103,animation
841,Who Framed Roger Rabbit,1988.0,104,animation
842,Monsters University,2013.0,104,animation
843,Atlantis: The Lost Empire,2001.0,95,animation
844,Anastasia,1997.0,94,animation
845,Space Jam: A New Legacy,2021.0,115,animation
846,The Emperor's New Groove,2000.0,78,animation
847,Tarzan,1999.0,88,animation
848,Hotel Transylvania,2012.0,91,animation
849,My Neighbor Totoro,1988.0,86,animation
850,Mad God,2021.0,83,animation
851,Treasure Planet,2002.0,95,animation
852,Sausage Party,2016.0,89,animation
853,Monsters vs. Aliens,2009.0,94,animation
854,Big Hero 6,2014.0,102,animation
855,Minions,2015.0,91,animation
856,Toy Story 2,1999.0,92,animation
857,FernGully: The Last Rainforest,1992.0,76,animation
858,Hotel Transylvania: Transformania,2022.0,87,animation
859,Akira,1988.0,124,animation
860,Cloudy with a Chance of Meatballs,2009.0,90,animation
861,Shrek the Third,2007.0,93,animation
862,Kung Fu Panda 3,2016.0,95,animation
863,Robots,2005.0,91,animation
864,Pocahontas,1995.0,81,animation
865,Megamind,2010.0,95,animation
866,Flushed Away,2006.0,85,animation
867,Paws of Fury: The Legend of Hank,2022.0,98,animation
868,Cars 3,2017.0,102,animation
869,The Jungle Book,1967.0,78,animation
870,Cars 2,2011.0,106,animation
871,Ralph Breaks the Internet,2018.0,112,animation
872,The Lego Batman Movie,2017.0,104,animation
873,Chip 'n Dale: Rescue Rangers,2022.0,97,animation
874,Shrek Forever After,2010.0,95,animation
875,The Hunchback of Notre Dame,1996.0,91,animation
876,The Croods: A New Age,2020.0,95,animation
877,Robin Hood,1973.0,83,animation
878,Space Jam,1996.0,88,animation
879,The Adventures of Tintin,2011.0,107,animation
880,Horton Hears a Who!,2008.0,86,animation
881,Hoodwinked!,2005.0,80,animation
882,The Secret Life of Pets,2016.0,87,animation
883,The Iron Giant,1999.0,86,animation
884,Meet the Robinsons,2007.0,95,animation
885,Kung Fu Panda 2,2011.0,90,animation
886,The Croods,2013.0,98,animation
887,Alvin and the Chipmunks,2007.0,92,animation
888,The Nightmare Before Christmas,1993.0,76,animation
889,How to Train Your Dragon 2,2014.0,102,animation
890,Entergalactic,2022.0,93,animation
891,A Silent Voice: The Movie,2016.0,130,animation
892,Trolls World Tour,2020.0,91,animation
893,Finding Dory,2016.0,97,animation
894,The AristoCats,1970.0,78,animation
895,Chicken Run,2000.0,84,animation
896,Bolt,2008.0,96,animation
897,Isle of Dogs,2018.0,101,animation
898,Despicable Me 2,2013.0,98,animation
899,Kiki's Delivery Service,1989.0,103,animation
900,The Road to El Dorado,2000.0,89,animation
901,Ghost in the Shell,1995.0,83,animation
902,A Goofy Movie,1995.0,78,animation
903,Over the Hedge,2006.0,83,animation
904,Bee Movie,2007.0,91,animation
905,Snow White and the Seven Dwarfs,1937.0,83,animation
906,Home,2015.0,94,animation
907,Tom and Jerry,2021.0,101,animation
908,Red Shoes and the Seven Dwarfs,2019.0,92,animation
909,PAW Patrol: The Movie,2021.0,86,animation
910,The House,2022.0,97,animation
911,Ponyo,2008.0,101,animation
912,Shark Tale,2004.0,90,animation
913,The Addams Family,2019.0,86,animation
914,Angry Birds,2016.0,97,animation
915,Alice in Wonderland,1951.0,75,animation
916,The Good Dinosaur,2015.0,93,animation
917,Onward,2020.0,102,animation
918,The Boss Baby,2017.0,97,animation
919,Dragon Ball Super: Super Hero,2022.0,100,animation
920,Dinosaur,2000.0,82,animation
921,The Book of Life,2014.0,95,animation
922,Vivo,2021.0,95,animation
923,The First Slam Dunk,2022.0,124,animation
924,A Scanner Darkly,2006.0,100,animation
925,Belle,2021.0,121,animation
926,Wendell & Wild,2022.0,105,animation
927,Beowulf,2007.0,115,animation
928,The Land Before Time,1988.0,69,animation
929,Song of the South,1946.0,94,animation
930,Weathering with You,2019.0,112,animation
931,Kubo and the Two Strings,2016.0,101,animation
932,9,2009.0,79,animation
933,Cinderella,1950.0,74,animation
934,Turbo,2013.0,96,animation
935,Ferdinand,2017.0,108,animation
936,Brother Bear,2003.0,85,animation
937,The Polar Express,2004.0,100,animation
938,Gnomeo & Juliet,2011.0,84,animation
939,Happy Feet,2006.0,108,animation
940,Corpse Bride,2005.0,77,animation
941,Heavy Metal,1981.0,86,animation
942,Paprika,2006.0,90,animation
943,Ice Age: Continental Drift,2012.0,88,animation
944,One Hundred and One Dalmatians,1961.0,79,animation
945,The Lego Movie 2: The Second Part,2019.0,107,animation
946,Open Season,2006.0,86,animation
947,Despicable Me 3,2017.0,89,animation
948,Chicken Little,2005.0,81,animation
949,The Wind Rises,2013.0,126,animation
950,The Secret World of Arrietty,2010.0,94,animation
951,The Fox and the Hound,1981.0,83,animation
952,Oliver & Company,1988.0,74,animation
953,Jujutsu Kaisen 0: The Movie,2021.0,112,animation
954,Lady and the Tramp,1955.0,76,animation
955,Monster House,2006.0,91,animation
956,Sleeping Beauty,1959.0,75,animation
957,Castle in the Sky,1986.0,125,animation
958,The Grinch,2018.0,85,animation
959,Nausicaä of the Valley of the Wind,1984.0,117,animation
960,Spies in Disguise,2019.0,102,animation
961,Ice Age: Dawn of the Dinosaurs,2009.0,94,animation
962,Aqua Teen Forever: Plantasm,2022.0,79,animation
963,The Lord of the Rings,1978.0,132,animation
964,Garfield,2004.0,80,animation
965,James and the Giant Peach,1996.0,79,animation
966,Ladybug & Cat Noir: Awakening,2023.0,105,animation
967,Memories,1995.0,113,animation
968,Ice Age: Collision Course,2016.0,94,animation
969,Rumble,2021.0,95,animation
970,Cool World,1992.0,102,animation
971,Madagascar: Escape 2 Africa,2008.0,89,animation
972,The SpongeBob SquarePants Movie,2004.0,87,animation
973,Hotel Transylvania 2,2015.0,89,animation
974,Madagascar 3: Europe's Most Wanted,2012.0,93,animation
975,Pinocchio,1940.0,88,animation
976,Mary and Max,2009.0,92,animation
977,Antz,1998.0,83,animation
978,Cloudy with a Chance of Meatballs 2,2013.0,95,animation
979,Surf's Up,2007.0,85,animation
980,Storks,2016.0,87,animation
981,Klaus,2019.0,96,animation
982,Wish Dragon,2021.0,98,animation
983,Clifford the Big Red Dog,2021.0,96,animation
984,Ice Age: The Meltdown,2006.0,91,animation
985,Hotel Transylvania 3: Summer Vacation,2018.0,97,animation
986,Ron's Gone Wrong,2021.0,107,animation
987,Epic,2013.0,102,animation
988,Mavka: The Forest Song,2023.0,90,animation
989,Unicorn Wars,2022.0,80,animation
990,The Black Cauldron,1985.0,80,animation
991,Night at the Museum: Kahmunrah Rises Again,2022.0,77,animation
992,The Emoji Movie,2017.0,86,animation
993,Rise of the Guardians,2012.0,97,animation
994,I Want to Eat Your Pancreas,2018.0,109,animation
995,Penguins of Madagascar,2014.0,92,animation
996,Alvin and the Chipmunks: The Squeakquel,2009.0,88,animation
997,The Rescuers,1977.0,77,animation
998,The Bob's Burgers Movie,2022.0,102,animation
999,Winnie the Pooh,2011.0,63,animation
1000,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,2021.0,87,animation
1001,Injustice,2021.0,78,animation
1002,Wolfwalkers,2020.0,103,animation
1003,Hop,2011.0,95,animation
1004,The Simpsons Movie,2007.0,87,animation
1005,Planes,2013.0,91,animation
1006,Whisper of the Heart,1995.0,111,animation
1007,Fantastic Planet,1973.0,72,animation
1008,The Boss Baby: Family Business,2021.0,107,animation
1009,Rio 2,2014.0,101,animation
1010,The Lego Ninjago Movie,2017.0,101,animation
1011,Bedknobs and Broomsticks,1971.0,117,animation
1012,Epic Tales,2022.0,95,animation
1013,The Rescuers Down Under,1990.0,77,animation
1014,Loving Vincent,2017.0,94,animation
1015,The Great Mouse Detective,1986.0,74,animation
1016,Fantasia,1940.0,124,animation
1017,Titan A.E.,2000.0,94,animation
1018,Neon Genesis Evangelion: The End of Evangelion,1997.0,87,animation
1019,An American Tail,1986.0,80,animation
1020,Waking Life,2001.0,99,animation
1021,The Angry Birds Movie 2,2019.0,97,animation
1022,All Dogs Go to Heaven,1989.0,84,animation
1023,Scoob!,2020.0,93,animation
1024,Astro Boy,2009.0,94,animation
1025,The Secret of NIMH,1982.0,82,animation
1026,Looney Tunes: Back in Action,2003.0,91,animation
1027,The Pagemaster,1994.0,80,animation
1028,Osmosis Jones,2001.0,95,animation
1029,Mr. Peabody & Sherman,2014.0,92,animation
1030,Captain Underpants: The First Epic Movie,2017.0,89,animation
1031,Pete's Dragon,1977.0,128,animation
1032,The Cat Returns,2002.0,75,animation
1033,The Smurfs,2011.0,103,animation
1034,The Ice Age Adventures of Buck Wild,2022.0,82,animation
1035,The Sword in the Stone,1963.0,79,animation
1036,Back to the Outback,2021.0,95,animation
1037,The Secret Life of Pets 2,2019.0,86,animation
1038,Watership Down,1978.0,91,animation
1039,Bambi,1942.0,69,animation
1040,Fire and Ice,1983.0,81,animation
1041,"Katak, the Brave Beluga",2023.0,82,animation
1042,Fritz the Cat,1972.0,78,animation
1043,The Magician's Elephant,2023.0,99,animation
1044,Barnyard,2006.0,90,animation
1045,The Last Unicorn,1982.0,92,animation
1046,The Smurfs 2,2013.0,105,animation
1047,The Addams Family 2,2021.0,93,animation
1048,The SpongeBob Movie: Sponge Out of Water,2015.0,92,animation
1049,Redline,2009.0,102,animation
1050,Batman: The Killing Joke,2016.0,76,animation
1051,Tales from Earthsea,2006.0,115,animation
1052,The Garden of Words,2013.0,46,animation
1053,Monkeybone,2001.0,93,animation
1054,The Witcher: Nightmare of the Wolf,2021.0,83,animation
1055,The Curse of the Were-Rabbit,2005.0,85,animation
1056,Smurfs: The Lost Village,2017.0,90,animation
1057,Leap!,2016.0,89,animation
1058,Vampire Hunter D: Bloodlust,2000.0,103,animation
1059,The Boxtrolls,2014.0,96,animation
1060,The Tale of The Princess Kaguya,2013.0,137,animation
1061,Apollo 10½: A Space Age Childhood,2022.0,97,animation
1062,Green Lantern: Beware My Power,2022.0,88,animation
1063,Where Is Anne Frank,2021.0,99,animation
1064,5 Centimeters per Second,2007.0,63,animation
1065,Sinbad: Legend of the Seven Seas,2003.0,86,animation
1066,One Piece Film: Red,2022.0,115,animation
1067,Porco Rosso,1992.0,94,animation
1068,Song of the Sea,2014.0,93,animation
1069,Arthur and the Invisibles,2006.0,94,animation
1070,Thumbelina,1994.0,86,animation
1071,ParaNorman,2012.0,92,animation
1072,Where the Dead Go to Die,2012.0,95,animation
1073,My Little Pony: The Movie,2017.0,99,animation
1074,Balto,1995.0,78,animation
1075,Over the Moon,2020.0,95,animation
1076,Coyote v. Acme,2023.0,98,animation
1077,Elvis,2022.0,159,biography
1078,The Wolf of Wall Street,2013.0,180,biography
1079,Catch Me If You Can,2002.0,141,biography
1080,Emily,2022.0,130,biography
1081,Blonde,2022.0,167,biography
1082,Goodfellas,1990.0,145,biography
1083,Schindler's List,1993.0,195,biography
1084,Chariots of Fire,1981.0,125,biography
1085,Hacksaw Ridge,2016.0,139,biography
1086,Green Book,2018.0,130,biography
1087,Whitney Houston: I Wanna Dance with Somebody,2022.0,144,biography
1088,Hidden Figures,2016.0,127,biography
1089,Weird: The Al Yankovic Story,2022.0,108,biography
1090,True Spirit,2023.0,109,biography
1091,The Good Nurse,2022.0,121,biography
1092,The Greatest Showman,2017.0,105,biography
1093,Sully,2016.0,96,biography
1094,Ford v Ferrari,2019.0,152,biography
1095,The Irishman,2019.0,209,biography
1096,Braveheart,1995.0,178,biography
1097,Tombstone,1993.0,130,biography
1098,Erin Brockovich,2000.0,131,biography
1099,"Argentina, 1985",2022.0,140,biography
1100,The Social Network,2010.0,120,biography
1101,The Big Short,2015.0,130,biography
1102,Operation Finale,2018.0,122,biography
1103,Hamilton,2020.0,160,biography
1104,The King,2019.0,140,biography
1105,The Intouchables,2011.0,112,biography
1106,The Pianist,2002.0,150,biography
1107,Tetris,2023.0,120,biography
1108,Father Stu,2022.0,124,biography
1109,The Sound of Music,1965.0,172,biography
1110,House of Gucci,2021.0,158,biography
1111,The Imitation Game,2014.0,114,biography
1112,Moneyball,2011.0,133,biography
1113,12 Years a Slave,2013.0,134,biography
1114,A Beautiful Mind,2001.0,135,biography
1115,Into the Wild,2007.0,148,biography
1116,Till,2022.0,130,biography
1117,Bohemian Rhapsody,2018.0,134,biography
1118,A Beautiful Day in the Neighborhood,2019.0,109,biography
1119,The Swimmers,2022.0,134,biography
1120,Spotlight,2015.0,129,biography
1121,Amadeus,1984.0,160,biography
1122,Lawrence of Arabia,1962.0,218,biography
1123,The Blind Side,2009.0,129,biography
1124,The Aviator,2004.0,170,biography
1125,Legend,2015.0,132,biography
1126,The Favourite,2018.0,119,biography
1127,The King's Speech,2010.0,118,biography
1128,Remember the Titans,2000.0,113,biography
1129,Coach Carter,2005.0,136,biography
1130,Thirteen Lives,2022.0,147,biography
1131,The Founder,2016.0,115,biography
1132,American Sniper,2014.0,133,biography
1133,Bombshell,2019.0,109,biography
1134,The Pursuit of Happyness,2006.0,117,biography
1135,Belfast,2021.0,98,biography
1136,An American Crime,2007.0,98,biography
1137,Bank of Dave,2023.0,107,biography
1138,The Post,2017.0,116,biography
1139,Rocketman,2019.0,121,biography
1140,"Girl, Interrupted",1999.0,127,biography
1141,Just Mercy,2019.0,137,biography
1142,Downfall,2004.0,156,biography
1143,Beautiful Boy,2018.0,120,biography
1144,Rush,2013.0,123,biography
1145,American Gangster,2007.0,157,biography
1146,Dallas Buyers Club,2013.0,117,biography
1147,Dog Day Afternoon,1975.0,125,biography
1148,Argo,2012.0,120,biography
1149,Lion,2016.0,118,biography
1150,Molly's Game,2017.0,140,biography
1151,Vice,2018.0,132,biography
1152,Corsage,2022.0,114,biography
1153,BlacKkKlansman,2018.0,135,biography
1154,Lone Survivor,2013.0,121,biography
1155,Malcolm X,1992.0,202,biography
1156,Walk the Line,2005.0,136,biography
1157,Benedetta,2021.0,131,biography
1158,Lincoln,2012.0,150,biography
1159,Curiosa,2019.0,107,biography
1160,Everest,2015.0,121,biography
1161,The Fighter,2010.0,116,biography
1162,Jerry and Marge Go Large,2022.0,96,biography
1163,Lamborghini: The Man Behind the Legend,2022.0,97,biography
1164,"I, Tonya",2017.0,119,biography
1165,Straight Outta Compton,2015.0,147,biography
1166,"tick, tick... BOOM!",2021.0,120,biography
1167,Raging Bull,1980.0,129,biography
1168,Hachi: A Dog's Tale,2009.0,93,biography
1169,In Cold Blood,1967.0,134,biography
1170,The Assassination of Jesse James by the Coward Robert Ford,2007.0,160,biography
1171,Jungle,2017.0,115,biography
1172,Dark Waters,2019.0,126,biography
1173,Awakenings,1990.0,121,biography
1174,Heavenly Creatures,1994.0,99,biography
1175,Eat Pray Love,2010.0,133,biography
1176,Monster,2003.0,109,biography
1177,First Man,2018.0,141,biography
1178,Outlaw King,2018.0,121,biography
1179,Unbroken,2014.0,137,biography
1180,The Elephant Man,1980.0,124,biography
1181,Judas and the Black Messiah,2021.0,126,biography
1182,The Basketball Diaries,1995.0,102,biography
1183,War Dogs,2016.0,114,biography
1184,Butch Cassidy and the Sundance Kid,1969.0,110,biography
1185,The Highwaymen,2019.0,132,biography
1186,Above Suspicion,2019.0,104,biography
1187,King Richard,2021.0,144,biography
1188,Bloodsport,1988.0,92,biography
1189,The Dirt,2019.0,107,biography
1190,The Banker,2020.0,120,biography
1191,Darkest Hour,2017.0,125,biography
1192,Harriet,2019.0,125,biography
1193,BlackBerry,2023.0,122,biography
1194,Richard Jewell,2019.0,131,biography
1195,Mask,1985.0,120,biography
1196,42,2013.0,128,biography
1197,Out of Africa,1985.0,161,biography
1198,This Boy's Life,1993.0,115,biography
1199,Only the Brave,2017.0,134,biography
1200,Public Enemies,2009.0,140,biography
1201,Worth,2020.0,118,biography
1202,Fruitvale Station,2013.0,85,biography
1203,Lawless,2012.0,116,biography
1204,Captain Phillips,2013.0,134,biography
1205,Blow,2001.0,124,biography
1206,The Theory of Everything,2014.0,123,biography
1207,Dog Gone,2023.0,95,biography
1208,Fighting with My Family,2019.0,108,biography
1209,Marie Antoinette,2006.0,123,biography
1210,Donnie Brasco,1997.0,127,biography
1211,Cleopatra,1963.0,192,biography
1212,Patch Adams,1998.0,115,biography
1213,In the Heart of the Sea,2015.0,122,biography
1214,The Danish Girl,2015.0,119,biography
1215,127 Hours,2010.0,94,biography
1216,Wyatt Earp,1994.0,191,biography
1217,The Eyes of Tammy Faye,2021.0,126,biography
1218,Mank,2020.0,131,biography
1219,Alexander,2004.0,175,biography
1220,Munich: The Edge of War,2021.0,130,biography
1221,Jarhead,2005.0,125,biography
1222,The Butler,2013.0,132,biography
1223,The Disaster Artist,2017.0,104,biography
1224,Glory,1989.0,122,biography
1225,Wild,2014.0,115,biography
1226,Spencer,2021.0,117,biography
1227,The Lost City of Z,2016.0,141,biography
1228,Chevalier,2022.0,107,biography
1229,The Dig,2021.0,112,biography
1230,Judy,2019.0,118,biography
1231,Papillon,2017.0,133,biography
1232,Born on the Fourth of July,1989.0,145,biography
1233,Chisum,1970.0,111,biography
1234,The People vs. Larry Flynt,1996.0,130,biography
1235,Cherry,2021.0,142,biography
1236,Midnight Express,1978.0,121,biography
1237,Spartacus,1960.0,197,biography
1238,Serpico,1973.0,130,biography
1239,October Sky,1999.0,108,biography
1240,Amistad,1997.0,155,biography
1241,Julie & Julia,2009.0,123,biography
1242,What's Love Got to Do with It,1993.0,118,biography
1243,The Other Boleyn Girl,2008.0,115,biography
1244,The Doors,1991.0,140,biography
1245,Gandhi,1982.0,191,biography
1246,Escape from Alcatraz,1979.0,112,biography
1247,American Underdog,2021.0,112,biography
1248,"Extremely Wicked, Shockingly Evil and Vile",2019.0,110,biography
1249,Ammonite,2020.0,120,biography
1250,In the Name of the Father,1993.0,133,biography
1251,Elizabeth,1998.0,124,biography
1252,Padre Pio,2022.0,104,biography
1253,Lovelace,2013.0,93,biography
1254,Ip Man,2008.0,106,biography
1255,The Last Emperor,1987.0,163,biography
1256,On the Basis of Sex,2018.0,120,biography
1257,Boy Erased,2018.0,115,biography
1258,The Lover,1992.0,115,biography
1259,Hollywoodland,2006.0,126,biography
1260,The Mauritanian,2021.0,129,biography
1261,Boys Don't Cry,1999.0,118,biography
1262,Miracle,2004.0,135,biography
1263,A Futile and Stupid Gesture,2018.0,101,biography
1264,Girl with a Pearl Earring,2003.0,100,biography
1265,Cinderella Man,2005.0,144,biography
1266,The Electrical Life of Louis Wain,2021.0,111,biography
1267,Hotel Rwanda,2004.0,121,biography
1268,My Left Foot,1989.0,103,biography
1269,Age of Consent,1969.0,98,biography
1270,A Dangerous Method,2011.0,99,biography
1271,I Want to Live!,1958.0,120,biography
1272,Bonnie and Clyde,1967.0,111,biography
1273,Freedom Writers,2007.0,123,biography
1274,The Killing Fields,1984.0,141,biography
1275,The Report,2019.0,119,biography
1276,Frida,2002.0,123,biography
1277,Benediction,2021.0,137,biography
1278,Mary Queen of Scots,2018.0,124,biography
1279,Black Mass,2015.0,123,biography
1280,The Rise and Fall of Legs Diamond,1960.0,101,biography
1281,Alpha Dog,2006.0,122,biography
1282,Foxcatcher,2014.0,134,biography
1283,Alive,1993.0,128,biography
1284,The Insider,1999.0,157,biography
1285,Papillon,1973.0,151,biography
1286,Official Secrets,2019.0,112,biography
1287,3096 Tage,2013.0,111,biography
1288,Saving Mr. Banks,2013.0,125,biography
1289,Joy,2015.0,124,biography
1290,The Runaways,2010.0,106,biography
1291,The Duke,2020.0,95,biography
1292,Men of Honor,2000.0,129,biography
1293,Steve Jobs,2015.0,122,biography
1294,Chaplin,1992.0,143,biography
1295,Rudy,1993.0,114,biography
1296,The Glass Castle,2017.0,127,biography
1297,Never Look Away,2018.0,189,biography
1298,Woman in Gold,2015.0,109,biography
1299,My Son Hunter,2022.0,95,biography
1300,Snowden,2016.0,134,biography
1301,Adrift,2018.0,96,biography
1302,Ed Wood,1994.0,127,biography
1303,Changeling,2008.0,141,biography
1304,The Iron Lady,2011.0,105,biography
1305,The Last King of Scotland,2006.0,123,biography
1306,The Survivor,2021.0,129,biography
1307,Charlie Wilson's War,2007.0,102,biography
1308,Spinning Gold,2023.0,137,biography
1309,Respect,2021.0,145,biography
1310,Communion,1989.0,107,biography
